Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
0,1,0,1,0,1,1,0,0,0,0,1024,3,3,384.169
1,1,0,1,0,0,0,0,1,0,0,64,3,4,241.809
0,1,0,1,0,0,0,0,0,1,1,256,1,2,183.499
1,1,0,1,0,0,1,0,0,0,0,4096,3,1,235.978
1,1,0,1,0,0,0,0,1,0,0,1024,4,2,223.047
0,1,1,1,0,0,1,0,0,0,0,256,4,6,335.495
0,1,0,1,0,0,0,0,1,0,1,4096,0,6,278.179
0,1,1,1,0,0,0,0,0,1,0,4096,0,3,191.885
0,1,0,1,0,1,1,0,0,0,0,256,2,1,223.347
0,1,0,1,1,0,1,0,0,0,0,4096,6,2,475.461
0,1,0,1,0,1,0,0,1,0,0,64,4,1,296.932
0,1,0,1,0,0,0,0,0,1,1,1024,4,4,351.853
0,1,1,1,0,0,0,0,0,1,0,256,1,3,202.377
0,1,0,1,0,0,0,1,1,0,0,64,6,6,4142.1
0,1,1,1,0,0,0,0,0,1,0,4096,4,5,355.633
0,1,1,1,0,0,0,0,0,1,0,1024,4,2,262.522
0,1,0,1,0,0,1,1,0,0,0,256,0,6,2128.34
1,1,0,1,0,0,1,0,0,0,0,256,4,3,256.695
0,1,1,1,0,0,0,0,0,1,0,4096,4,1,245.153
0,1,0,1,0,1,0,0,0,1,0,1024,3,1,294.38
0,1,0,1,1,0,0,0,1,0,0,4096,6,1,381.175
0,1,0,1,0,1,0,0,0,1,0,64,3,3,359.615
1,1,0,1,0,0,1,0,0,0,0,256,4,5,301.949
0,1,0,1,0,0,1,1,0,0,0,1024,1,6,2579.52
0,1,0,1,1,0,0,0,1,0,0,64,0,5,281.044
1,1,0,1,0,0,1,0,0,0,0,1024,0,1,115.557
0,1,0,1,0,0,0,1,0,1,0,256,3,0,1144.55
0,1,1,1,0,0,1,0,0,0,0,64,2,1,152.159
0,1,0,1,0,0,0,0,0,1,1,256,1,3,216.219
0,1,1,1,0,0,0,0,0,1,0,256,5,0,226.427
0,1,0,1,0,1,0,0,0,1,0,4096,3,5,518.801
0,1,0,1,0,0,0,0,1,0,1,4096,2,3,244.236
0,1,0,1,0,1,1,0,0,0,0,64,5,1,346.815
0,1,1,1,0,0,1,0,0,0,0,1024,4,4,309.858
1,1,0,1,0,0,0,0,1,0,0,1024,3,6,293.606
0,1,0,1,0,0,0,1,1,0,0,64,5,2,2447.2
0,1,0,1,0,0,0,1,0,1,0,64,1,0,430.928
1,1,0,1,0,0,0,0,0,1,0,256,3,0,172.603
0,1,0,1,0,0,0,1,0,1,0,64,2,3,1786.92
0,1,0,1,1,0,0,0,0,1,0,1024,6,2,442.365
1,1,0,1,0,0,1,0,0,0,0,64,2,5,245.102
1,1,0,1,0,0,0,0,0,1,0,4096,4,5,352.045
1,1,0,1,0,0,1,0,0,0,0,64,2,3,197.777
0,1,0,1,0,1,1,0,0,0,0,4096,5,3,514.692
1,1,0,1,0,0,0,0,1,0,0,1024,4,5,293.746
1,1,0,1,0,0,0,0,0,1,0,256,3,4,269.533
0,1,0,1,0,0,0,0,0,1,1,256,2,5,300.963
0,1,0,1,0,0,1,1,0,0,0,256,4,0,1435.16
0,1,0,1,1,0,0,0,1,0,0,64,4,3,360.259
0,1,0,1,1,0,0,0,0,1,0,4096,4,3,421.622
0,1,0,1,0,0,1,0,0,0,1,256,3,6,337.619
0,1,0,1,0,0,1,0,0,0,1,1024,2,2,222.845
1,1,0,1,0,0,1,0,0,0,0,1024,4,1,228.632
0,1,0,1,0,1,0,0,1,0,0,256,0,3,212.872
0,1,0,1,1,0,0,0,0,1,0,256,6,2,429.469
0,1,0,1,0,1,1,0,0,0,0,1024,1,4,341.886
0,1,0,1,1,0,0,0,1,0,0,64,3,6,441.841
0,1,0,1,0,1,0,0,0,1,0,1024,6,6,671.525
0,1,0,1,0,1,1,0,0,0,0,1024,2,2,294.091
1,1,0,1,0,0,0,0,0,1,0,256,1,6,269.645
0,1,1,1,0,0,1,0,0,0,0,1024,5,6,384.292
0,1,0,1,0,0,1,1,0,0,0,4096,1,4,1939.49
1,1,0,1,0,0,0,0,0,1,0,4096,1,2,193.926
0,1,0,1,1,0,0,0,1,0,0,256,0,1,119.25
0,1,0,1,0,0,0,0,1,0,1,64,6,2,293.713
0,1,0,1,1,0,0,0,0,1,0,256,5,1,345.54
0,1,1,1,0,0,0,0,1,0,0,64,4,5,297.553
0,1,0,1,0,1,1,0,0,0,0,64,0,4,260.621
0,1,1,1,0,0,0,0,1,0,0,4096,6,0,241.392
0,1,0,1,0,1,0,0,0,1,0,4096,3,0,253.075
0,1,0,1,0,0,0,1,0,1,0,64,5,5,3478.38
0,1,0,1,0,0,1,1,0,0,0,256,4,5,3134.54
0,1,0,1,0,0,0,1,1,0,0,64,5,4,3124.49
0,1,0,1,0,0,0,1,0,1,0,256,2,3,1862.61
0,1,0,1,0,1,1,0,0,0,0,4096,2,1,276.132
0,1,0,1,0,0,1,1,0,0,0,256,0,5,1790.23
0,1,0,1,0,0,1,1,0,0,0,64,5,3,2886.91
0,1,1,1,0,0,0,0,0,1,0,4096,6,4,382.979
1,1,0,1,0,0,1,0,0,0,0,1024,5,5,348.656
0,1,0,1,0,1,1,0,0,0,0,64,6,1,390.005
0,1,0,1,0,0,0,1,0,1,0,256,2,5,2574.14
0,1,0,1,0,0,0,1,1,0,0,4096,3,4,2581.91
0,1,0,1,0,0,1,1,0,0,0,256,3,5,2801.25
0,1,0,1,0,0,0,1,0,1,0,1024,1,0,449.513
0,1,0,1,0,0,0,0,1,0,1,1024,4,3,271.186
0,1,1,1,0,0,0,0,0,1,0,1024,4,1,238.221
0,1,0,1,1,0,1,0,0,0,0,1024,3,2,314.478
0,1,0,1,0,0,0,1,0,1,0,1024,3,5,2869.16
0,1,0,1,1,0,1,0,0,0,0,64,6,2,404.142
0,1,0,1,0,0,0,0,0,1,1,64,3,6,342.221
0,1,0,1,1,0,1,0,0,0,0,4096,2,5,435.574
0,1,1,1,0,0,0,0,1,0,0,4096,2,1,170.696
0,1,0,1,0,0,0,1,1,0,0,64,4,1,1767.85
1,1,0,1,0,0,0,0,0,1,0,1024,6,1,282.621
0,1,1,1,0,0,1,0,0,0,0,64,2,4,226.854
0,1,0,1,1,0,0,0,1,0,0,4096,6,4,505.488
0,1,0,1,0,1,0,0,1,0,0,64,3,0,209.832
0,1,0,1,1,0,1,0,0,0,0,64,5,1,323.663
0,1,0,1,1,0,1,0,0,0,0,4096,3,4,434.732
0,1,0,1,1,0,0,0,0,1,0,1024,1,5,363.156
0,1,0,1,0,0,1,0,0,0,1,64,0,5,220.131
1,1,0,1,0,0,1,0,0,0,0,64,6,0,220.704
1,1,0,1,0,0,1,0,0,0,0,256,4,2,231.273
1,1,0,1,0,0,0,0,1,0,0,4096,2,4,241.745
0,1,0,1,1,0,0,0,0,1,0,4096,5,4,506.462
0,1,0,1,1,0,0,0,1,0,0,64,3,2,280.996
0,1,0,1,0,1,1,0,0,0,0,64,4,6,524.842
0,1,0,1,0,0,0,0,0,1,1,64,2,2,202.181
0,1,0,1,0,0,1,0,0,0,1,1024,5,5,388.642
0,1,0,1,0,0,1,0,0,0,1,256,6,1,281.464
0,1,0,1,0,1,0,0,0,1,0,4096,2,3,375.828
0,1,0,1,0,1,0,0,1,0,0,256,1,5,345.277
1,1,0,1,0,0,1,0,0,0,0,1024,6,2,301.767
0,1,0,1,0,0,0,1,0,1,0,256,0,5,1882.61
0,1,0,1,0,0,0,1,1,0,0,1024,0,2,770.613
0,1,1,1,0,0,1,0,0,0,0,4096,3,5,340.351
0,1,0,1,0,1,0,0,1,0,0,64,2,0,166.997
0,1,0,1,0,0,0,1,1,0,0,4096,3,6,3277.9
0,1,0,1,0,0,0,1,1,0,0,4096,0,5,1885.51
1,1,0,1,0,0,0,0,0,1,0,256,0,5,219.99
0,1,0,1,1,0,0,0,1,0,0,256,0,2,161.565
0,1,0,1,0,0,0,0,1,0,1,4096,6,4,383.972
0,1,1,1,0,0,1,0,0,0,0,1024,2,6,311.247
0,1,0,1,1,0,0,0,0,1,0,64,5,4,457.832
0,1,0,1,0,1,0,0,0,1,0,256,6,5,601.839
0,1,0,1,0,0,0,1,0,1,0,256,4,0,1495.23
0,1,1,1,0,0,0,0,0,1,0,1024,3,6,344.941
0,1,0,1,1,0,1,0,0,0,0,256,4,3,376.713
0,1,0,1,0,0,0,1,0,1,0,4096,4,1,1902.79
0,1,0,1,0,0,1,1,0,0,0,256,3,2,1785.73
1,1,0,1,0,0,1,0,0,0,0,256,6,1,254.288
0,1,0,1,0,1,0,0,0,1,0,4096,5,2,465.698
0,1,0,1,0,0,1,0,0,0,1,4096,6,6,488.199
0,1,0,1,1,0,0,0,0,1,0,64,6,0,333.623
0,1,0,1,1,0,0,0,1,0,0,256,1,5,323.119
0,1,0,1,0,1,0,0,1,0,0,64,6,5,558.889
0,1,0,1,0,1,0,0,1,0,0,256,0,6,345.424
1,1,0,1,0,0,1,0,0,0,0,4096,2,0,168.167
0,1,0,1,1,0,0,0,0,1,0,64,4,6,498.192
0,1,0,1,0,0,0,1,0,1,0,64,2,2,1449.29
0,1,0,1,0,0,0,0,1,0,1,4096,3,2,241.374
1,1,0,1,0,0,1,0,0,0,0,1024,1,4,231.721
0,1,0,1,0,1,0,0,0,1,0,1024,1,5,399.345
0,1,0,1,1,0,1,0,0,0,0,64,4,0,241.854
1,1,0,1,0,0,0,0,1,0,0,64,1,4,195.406
1,1,0,1,0,0,0,0,1,0,0,256,0,3,150.803
0,1,0,1,0,1,0,0,1,0,0,64,0,1,122.984
0,1,0,1,0,1,1,0,0,0,0,1024,0,5,337.172
0,1,0,1,1,0,0,0,0,1,0,256,1,3,264.735
0,1,0,1,0,0,0,1,1,0,0,1024,1,2,1104.36
0,1,0,1,0,0,0,1,0,1,0,256,5,3,2912.27
0,1,1,1,0,0,0,0,1,0,0,256,2,1,154.351
0,1,0,1,0,0,1,0,0,0,1,256,0,6,257.672
1,1,0,1,0,0,0,0,1,0,0,4096,2,3,217.47
0,1,0,1,0,0,0,1,0,1,0,1024,1,5,2190.03
0,1,1,1,0,0,1,0,0,0,0,64,6,5,347.961
0,1,0,1,0,0,1,0,0,0,1,256,0,3,176.35
0,1,0,1,1,0,0,0,0,1,0,64,1,0,133.761
0,1,0,1,0,1,0,0,0,1,0,4096,0,6,423.373
0,1,0,1,0,1,0,0,1,0,0,1024,0,6,349.283
0,1,1,1,0,0,0,0,0,1,0,1024,4,5,344.136
0,1,0,1,0,0,1,1,0,0,0,64,3,2,1838.74
0,1,0,1,1,0,1,0,0,0,0,64,2,0,160.207
0,1,0,1,0,0,0,1,1,0,0,256,3,3,2177.53
0,1,0,1,0,0,0,1,1,0,0,256,4,6,3570.45
1,1,0,1,0,0,1,0,0,0,0,64,1,4,197.555
0,1,0,1,0,0,0,0,0,1,1,256,5,4,357.58
0,1,0,1,0,0,1,1,0,0,0,1024,2,1,1162.17
0,1,0,1,0,0,1,1,0,0,0,256,1,6,2465.74
1,1,0,1,0,0,1,0,0,0,0,256,6,2,280.078
0,1,0,1,0,0,0,0,0,1,1,1024,0,4,237.676
0,1,0,1,0,1,1,0,0,0,0,256,5,0,308.466
0,1,1,1,0,0,0,0,1,0,0,256,3,4,251.339
1,1,0,1,0,0,1,0,0,0,0,64,0,4,175.41
0,1,0,1,1,0,1,0,0,0,0,4096,5,6,597.641
1,1,0,1,0,0,0,0,1,0,0,64,2,6,264.899
0,1,0,1,0,0,0,0,0,1,1,1024,6,4,405.281
0,1,0,1,0,0,0,1,1,0,0,64,1,4,1778.57
0,1,0,1,0,0,1,0,0,0,1,4096,4,6,432.666
0,1,1,1,0,0,0,0,1,0,0,1024,0,6,231.713
0,1,1,1,0,0,0,0,0,1,0,64,5,2,265.241
0,1,0,1,1,0,0,0,1,0,0,4096,0,3,218.601
0,1,1,1,0,0,0,0,0,1,0,64,6,2,289.437
0,1,0,1,1,0,0,0,1,0,0,1024,0,3,204.932
0,1,0,1,1,0,0,0,1,0,0,4096,6,5,549.431
0,1,0,1,0,1,0,0,0,1,0,64,3,0,224.217
1,1,0,1,0,0,1,0,0,0,0,64,2,1,150.043
0,1,0,1,0,1,0,0,0,1,0,4096,2,2,326.422
0,1,0,1,0,0,0,1,0,1,0,256,1,0,451.497
0,1,1,1,0,0,0,0,0,1,0,64,2,2,192.448
0,1,1,1,0,0,0,0,1,0,0,256,1,0,106.035
0,1,0,1,0,0,0,0,0,1,1,64,1,5,258.668
0,1,1,1,0,0,0,0,0,1,0,256,6,4,347.619
0,1,0,1,0,0,1,0,0,0,1,64,6,2,297.772
0,1,0,1,1,0,0,0,0,1,0,256,5,5,512.582
0,1,1,1,0,0,0,0,1,0,0,256,0,3,154.889
0,1,1,1,0,0,1,0,0,0,0,1024,6,5,383.547
0,1,0,1,1,0,1,0,0,0,0,64,3,6,446.717
1,1,0,1,0,0,0,0,0,1,0,4096,0,1,131.33
0,1,0,1,1,0,1,0,0,0,0,1024,3,6,477.746
1,1,0,1,0,0,0,0,1,0,0,1024,4,6,316.586
0,1,0,1,1,0,1,0,0,0,0,1024,3,1,271.395
0,1,1,1,0,0,0,0,0,1,0,4096,6,1,292.981
0,1,0,1,0,0,1,1,0,0,0,64,1,1,784.054
0,1,0,1,0,1,0,0,1,0,0,256,6,5,562.767
0,1,0,1,0,0,0,1,1,0,0,1024,1,4,1789.98
0,1,1,1,0,0,0,0,1,0,0,64,2,1,152.18
0,1,1,1,0,0,0,0,1,0,0,256,4,5,299.601
0,1,0,1,0,1,1,0,0,0,0,64,4,5,480.646
0,1,0,1,0,1,1,0,0,0,0,256,3,2,317.146
0,1,1,1,0,0,1,0,0,0,0,64,3,5,275.93
0,1,0,1,0,1,0,0,1,0,0,1024,2,3,303.043
0,1,0,1,0,0,1,0,0,0,1,1024,4,0,207.598
0,1,0,1,0,1,1,0,0,0,0,256,6,0,353.094
0,1,1,1,0,0,1,0,0,0,0,1024,0,6,258.453
1,1,0,1,0,0,1,0,0,0,0,256,1,0,105.588
0,1,0,1,1,0,1,0,0,0,0,4096,3,5,476.303
0,1,0,1,0,0,0,1,1,0,0,64,6,1,2441.03
0,1,0,1,0,0,1,0,0,0,1,1024,1,6,313.909
0,1,0,1,0,0,0,1,1,0,0,4096,5,0,1853.61
0,1,0,1,1,0,0,0,0,1,0,4096,1,5,382.754
0,1,0,1,1,0,0,0,0,1,0,64,2,1,213.048
0,1,1,1,0,0,0,0,1,0,0,64,1,2,151.74
0,1,0,1,0,0,0,0,1,0,1,256,6,4,347.588
0,1,0,1,0,1,0,0,1,0,0,256,3,6,475.377
0,1,0,1,0,0,0,0,1,0,1,64,3,0,159.269
0,1,1,1,0,0,0,0,0,1,0,4096,6,2,325.172
0,1,0,1,0,0,0,0,1,0,1,1024,3,0,162.633
1,1,0,1,0,0,0,0,1,0,0,256,3,5,266.559
0,1,0,1,1,0,1,0,0,0,0,256,3,6,457.254
0,1,0,1,0,1,0,0,0,1,0,4096,1,3,326.736
0,1,1,1,0,0,1,0,0,0,0,256,4,0,183.195
0,1,0,1,0,0,1,0,0,0,1,64,5,0,216.25
0,1,0,1,0,0,0,0,0,1,1,256,0,1,129.291
0,1,0,1,0,0,0,1,1,0,0,4096,5,1,2224.72
0,1,0,1,0,0,1,1,0,0,0,256,6,6,4151.03
0,1,0,1,0,1,1,0,0,0,0,64,1,3,259.205
0,1,0,1,0,0,0,1,1,0,0,256,4,1,1813.56
0,1,0,1,0,0,1,1,0,0,0,4096,3,6,3343.28
0,1,0,1,0,1,0,0,0,1,0,1024,1,3,303.982
0,1,0,1,0,0,1,0,0,0,1,64,4,5,327.388
0,1,0,1,0,0,0,1,1,0,0,4096,0,4,1529
0,1,0,1,0,0,1,0,0,0,1,256,3,1,199.537
0,1,0,1,0,1,1,0,0,0,0,4096,3,6,561.329
0,1,0,1,0,1,0,0,0,1,0,1024,0,5,351.984
0,1,1,1,0,0,1,0,0,0,0,1024,1,1,143.496
0,1,1,1,0,0,0,0,1,0,0,4096,1,3,196.668
0,1,1,1,0,0,1,0,0,0,0,4096,0,6,298.49
0,1,1,1,0,0,0,0,0,1,0,64,2,6,290.333
1,1,0,1,0,0,0,0,0,1,0,1024,3,1,208.027
0,1,0,1,0,0,0,1,1,0,0,1024,6,6,4175.8
0,1,0,1,0,0,0,1,0,1,0,64,0,2,776.522
1,1,0,1,0,0,0,0,1,0,0,64,2,4,218.676
0,1,0,1,1,0,0,0,0,1,0,64,3,1,252.813
0,1,0,1,0,0,0,0,0,1,1,256,1,6,303.827
0,1,1,1,0,0,1,0,0,0,0,4096,4,5,365.209
0,1,0,1,1,0,0,0,0,1,0,4096,4,6,553.105
0,1,0,1,0,0,0,1,0,1,0,4096,4,4,2984.98
0,1,0,1,0,0,0,0,1,0,1,1024,6,0,242.109
1,1,0,1,0,0,0,0,0,1,0,1024,3,0,181.736
0,1,0,1,1,0,0,0,1,0,0,64,4,5,441.648
0,1,0,1,0,0,0,0,0,1,1,256,3,2,239.889
0,1,0,1,0,0,1,1,0,0,0,4096,2,0,825.364
0,1,1,1,0,0,0,0,0,1,0,1024,2,0,161.54
0,1,0,1,0,0,0,1,1,0,0,4096,2,1,1163.59
0,1,1,1,0,0,0,0,1,0,0,1024,0,4,182.303
0,1,0,1,1,0,0,0,0,1,0,64,1,6,377.137
0,1,0,1,0,0,0,1,1,0,0,1024,1,0,419.864
0,1,0,1,0,1,0,0,0,1,0,256,3,5,467.2
0,1,0,1,0,0,1,0,0,0,1,4096,6,4,429.437
0,1,0,1,0,0,0,1,0,1,0,64,2,1,1104.4
0,1,0,1,0,0,0,0,0,1,1,4096,2,1,210.516
0,1,0,1,0,0,0,1,1,0,0,64,5,6,3802.53
0,1,0,1,0,0,1,1,0,0,0,64,2,5,2537.45
1,1,0,1,0,0,0,0,1,0,0,4096,4,2,239.282
0,1,0,1,0,0,0,0,0,1,1,1024,0,2,170.342
0,1,0,1,0,0,1,1,0,0,0,64,6,1,2538.94
0,1,0,1,0,0,0,1,0,1,0,64,2,6,2806.68
0,1,0,1,0,0,1,0,0,0,1,4096,0,6,330.011
0,1,1,1,0,0,1,0,0,0,0,64,1,6,252.89
0,1,0,1,0,0,1,1,0,0,0,64,0,1,436.704
0,1,0,1,1,0,1,0,0,0,0,4096,5,4,514.337
1,1,0,1,0,0,0,0,0,1,0,256,1,4,219.569
0,1,0,1,1,0,1,0,0,0,0,256,2,3,293.637
0,1,0,1,0,1,0,0,0,1,0,64,2,2,270.1
0,1,0,1,1,0,0,0,0,1,0,4096,6,3,506.919
0,1,1,1,0,0,1,0,0,0,0,64,5,4,299.206
0,1,0,1,1,0,1,0,0,0,0,256,4,0,250.288
0,1,0,1,0,1,0,0,1,0,0,1024,1,3,260.015
0,1,0,1,1,0,0,0,0,1,0,4096,0,1,152.819
0,1,0,1,0,1,1,0,0,0,0,4096,1,6,468.255
1,1,0,1,0,0,0,0,0,1,0,1024,3,4,286.912
1,1,0,1,0,0,1,0,0,0,0,256,2,5,257.56
0,1,0,1,0,1,0,0,1,0,0,4096,3,1,279.761
0,1,1,1,0,0,1,0,0,0,0,256,0,2,132.811
1,1,0,1,0,0,0,0,1,0,0,64,1,6,242.199
0,1,0,1,0,1,0,0,0,1,0,64,0,3,225.429
0,1,1,1,0,0,1,0,0,0,0,64,1,3,177.939
0,1,0,1,0,0,0,0,0,1,1,256,3,5,330.251
0,1,1,1,0,0,1,0,0,0,0,4096,6,6,445.829
0,1,0,1,0,1,0,0,1,0,0,4096,1,1,185.573
0,1,0,1,0,0,1,0,0,0,1,4096,6,3,402.701
0,1,0,1,1,0,0,0,0,1,0,4096,2,2,289.1
0,1,1,1,0,0,0,0,0,1,0,4096,4,6,383.826
0,1,1,1,0,0,1,0,0,0,0,1024,3,1,199.955
0,1,0,1,0,0,0,0,1,0,1,64,2,6,295.549
0,1,0,1,0,0,0,0,1,0,1,256,5,5,349.052
0,1,0,1,1,0,0,0,1,0,0,64,4,1,279.601
0,1,1,1,0,0,1,0,0,0,0,4096,0,4,239.39
1,1,0,1,0,0,0,0,0,1,0,64,4,5,303.602
1,1,0,1,0,0,0,0,0,1,0,256,5,5,339.846
0,1,1,1,0,0,0,0,1,0,0,256,3,5,276.125
0,1,0,1,0,1,0,0,0,1,0,256,6,2,462.928
0,1,1,1,0,0,1,0,0,0,0,256,5,3,286.31
0,1,0,1,0,0,1,0,0,0,1,1024,0,2,165.527
0,1,0,1,0,0,1,0,0,0,1,256,0,5,232.651
0,1,0,1,0,1,1,0,0,0,0,1024,1,6,428.098
0,1,0,1,0,0,0,1,1,0,0,1024,6,5,3832.09
0,1,0,1,1,0,1,0,0,0,0,64,3,1,241.937
0,1,0,1,0,1,0,0,1,0,0,256,5,6,566.316
0,1,0,1,0,1,0,0,1,0,0,64,5,5,516.609
0,1,1,1,0,0,0,0,1,0,0,256,2,6,275.834
0,1,0,1,0,1,0,0,0,1,0,64,5,2,399.515
0,1,0,1,0,1,0,0,0,1,0,4096,6,6,699.981
0,1,0,1,0,0,0,0,1,0,1,4096,1,4,246.506
0,1,0,1,0,0,0,1,0,1,0,256,5,0,1838.6
0,1,0,1,0,0,0,0,1,0,1,64,5,6,376.038
0,1,0,1,0,0,0,0,1,0,1,4096,2,6,333.349
1,1,0,1,0,0,0,0,1,0,0,256,5,5,311.986
0,1,0,1,1,0,1,0,0,0,0,4096,0,3,267.228
1,1,0,1,0,0,0,0,0,1,0,4096,0,4,226.495
0,1,0,1,1,0,0,0,0,1,0,64,3,6,458.325
0,1,0,1,0,0,0,0,0,1,1,1024,5,4,379.411
0,1,0,1,0,0,0,0,0,1,1,256,0,2,156.75
0,1,0,1,0,0,1,0,0,0,1,256,5,4,336.225
0,1,1,1,0,0,0,0,0,1,0,1024,2,5,291.62
0,1,0,1,0,0,1,0,0,0,1,1024,1,5,286.208
0,1,0,1,0,1,0,0,1,0,0,1024,3,5,436.313
0,1,1,1,0,0,0,0,0,1,0,4096,1,2,191.632
1,1,0,1,0,0,0,0,0,1,0,64,5,1,231.515
0,1,0,1,0,1,0,0,1,0,0,1024,0,1,126.776
0,1,0,1,0,0,0,1,1,0,0,4096,3,0,1151.45
0,1,0,1,1,0,0,0,1,0,0,1024,5,1,323.649
0,1,0,1,0,0,0,1,1,0,0,4096,2,6,2942.45
0,1,0,1,0,1,0,0,1,0,0,256,6,3,473.687
0,1,0,1,1,0,0,0,0,1,0,64,4,0,253.903
1,1,0,1,0,0,0,0,1,0,0,64,5,0,194.83
0,1,0,1,0,0,0,1,0,1,0,4096,2,2,1557.41
1,1,0,1,0,0,0,0,1,0,0,1024,1,5,224.508
1,1,0,1,0,0,0,0,0,1,0,256,0,1,116.207
0,1,0,1,0,0,0,1,0,1,0,1024,4,4,2865.65
1,1,0,1,0,0,0,0,1,0,0,256,1,5,220.31
1,1,0,1,0,0,1,0,0,0,0,4096,3,3,292.132
0,1,0,1,0,1,0,0,1,0,0,64,1,5,343.236
0,1,0,1,0,1,1,0,0,0,0,4096,5,2,468.256
0,1,0,1,0,1,1,0,0,0,0,64,2,6,437.056
0,1,0,1,0,0,0,1,0,1,0,1024,4,3,2529.49
0,1,0,1,0,0,0,0,1,0,1,256,2,2,187.899
1,1,0,1,0,0,0,0,1,0,0,256,1,1,126.606
1,1,0,1,0,0,1,0,0,0,0,4096,5,6,409.726
0,1,1,1,0,0,0,0,0,1,0,1024,5,6,395.136
1,1,0,1,0,0,0,0,1,0,0,256,2,6,266.618
0,1,0,1,0,0,1,1,0,0,0,256,0,3,1113.68
0,1,0,1,1,0,0,0,1,0,0,64,2,3,280.627
0,1,0,1,0,1,0,0,1,0,0,256,0,5,300.5
0,1,1,1,0,0,0,0,0,1,0,256,5,6,375.522
0,1,0,1,1,0,0,0,1,0,0,64,3,5,400.951
0,1,0,1,0,0,1,1,0,0,0,64,0,3,1145.8
1,1,0,1,0,0,0,0,0,1,0,64,3,6,303.483
0,1,0,1,0,1,0,0,1,0,0,1024,2,1,213.483
0,1,0,1,0,0,0,0,1,0,1,256,2,6,295.904
0,1,0,1,1,0,0,0,1,0,0,256,6,6,564.088
0,1,0,1,0,1,0,0,0,1,0,1024,1,4,355.675
0,1,0,1,0,0,0,0,1,0,1,64,1,5,241.562
0,1,0,1,0,1,1,0,0,0,0,64,0,2,169.893
1,1,0,1,0,0,0,0,1,0,0,1024,2,0,129.219
0,1,0,1,1,0,0,0,1,0,0,64,2,5,362.889
0,1,0,1,0,0,0,1,1,0,0,1024,6,4,3494.52
0,1,0,1,0,1,0,0,1,0,0,256,6,4,518.761
0,1,1,1,0,0,0,0,1,0,0,256,3,2,201.939
0,1,0,1,0,1,1,0,0,0,0,4096,2,3,383.523
0,1,1,1,0,0,0,0,0,1,0,256,5,2,274.969
0,1,0,1,0,0,1,0,0,0,1,1024,0,1,127.142
0,1,0,1,0,0,0,1,0,1,0,256,6,5,3972.31
0,1,0,1,0,1,1,0,0,0,0,64,5,4,481.616
0,1,0,1,0,1,0,0,0,1,0,4096,3,3,425.032
0,1,0,1,0,0,0,1,0,1,0,1024,4,5,3202.82
0,1,0,1,0,0,1,1,0,0,0,4096,5,1,2292.28
0,1,0,1,0,0,1,1,0,0,0,64,6,4,3590.39
0,1,0,1,0,1,1,0,0,0,0,1024,1,1,194.35
1,1,0,1,0,0,1,0,0,0,0,64,5,3,267.954
0,1,0,1,1,0,0,0,1,0,0,4096,4,5,465.802
0,1,0,1,0,0,0,1,1,0,0,64,0,1,421.819
1,1,0,1,0,0,0,0,1,0,0,4096,3,6,312.476
1,1,0,1,0,0,0,0,0,1,0,256,4,1,219.481
1,1,0,1,0,0,0,0,1,0,0,4096,6,1,260.525
0,1,0,1,1,0,0,0,1,0,0,256,5,1,320.406
0,1,0,1,0,1,0,0,1,0,0,4096,3,6,514.055
0,1,1,1,0,0,0,0,1,0,0,256,6,0,224.931
0,1,0,1,0,0,0,1,0,1,0,64,1,4,1796.46
0,1,0,1,0,1,0,0,1,0,0,4096,4,1,325.381
0,1,0,1,0,0,0,0,0,1,1,64,3,3,256.089
0,1,0,1,0,0,0,0,0,1,1,4096,3,6,405.38
0,1,0,1,1,0,1,0,0,0,0,4096,6,1,422.142
0,1,0,1,0,0,1,1,0,0,0,4096,1,0,472.49
0,1,0,1,1,0,1,0,0,0,0,256,4,1,294.122
0,1,1,1,0,0,0,0,1,0,0,64,6,2,270.991
0,1,0,1,1,0,0,0,1,0,0,1024,2,6,406.876
0,1,1,1,0,0,1,0,0,0,0,64,6,0,223.693
0,1,0,1,0,0,1,0,0,0,1,4096,2,1,228.045
0,1,0,1,1,0,0,0,1,0,0,1024,0,2,164.176
0,1,0,1,0,1,0,0,1,0,0,256,6,1,385.01
0,1,0,1,0,0,0,1,1,0,0,64,0,4,1442.06
0,1,0,1,1,0,0,0,0,1,0,256,3,6,472.812
0,1,0,1,0,0,1,0,0,0,1,1024,1,1,162.461
0,1,1,1,0,0,0,0,0,1,0,256,0,5,226.897
0,1,0,1,0,0,0,1,0,1,0,256,2,6,2921.29
0,1,0,1,0,0,1,1,0,0,0,1024,6,2,2918.98
0,1,1,1,0,0,0,0,0,1,0,1024,1,5,264.215
0,1,0,1,1,0,0,0,1,0,0,256,0,3,202.449
0,1,0,1,0,1,1,0,0,0,0,256,4,0,262.706
0,1,0,1,0,1,0,0,0,1,0,1024,3,2,351.043
0,1,0,1,0,0,0,0,1,0,1,256,2,4,241.568
0,1,0,1,0,1,0,0,1,0,0,1024,5,4,476.727
0,1,0,1,0,0,0,0,1,0,1,4096,3,5,330.465
